loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L000365,14.0,2019-03,2018-01,15.0,345.0,230000.0,220416.66666666686,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,80-100%,,SystemB,Under Review,1,1,1,0,Default,0,None
L000365,15.0,2019-04,2018-01,16.0,344.0,230000.0,219777.77777777798,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.810488,SystemA,Partial,1,1,1,0,Default,0,None
L000365,16.0,2019-05,2018-01,17.0,343.0,230000.0,219138.8888888891,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.810556,SystemA,Complete,1,1,1,0,Default,0,None
L000365,17.0,2019-06,2018-01,18.0,342.0,230000.0,218500.00000000023,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,,0.0,,40-60%,2026-08-25T20:24:23.810614,SystemA,Under Review,1,1,1,0,Default,0,None
L000365,18.0,2019-07,2018-01,19.0,341.0,230000.0,217861.11111111136,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.810672,SystemA,Partial,1,1,1,0,Default,0,None
L000365,19.0,2019-08,2018-01,20.0,340.0,230000.0,217222.22222222248,5.48,620-659,91-95,,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.810726,SystemA,Complete,1,1,1,0,Default,0,None
L000365,20.0,2019-09,2018-01,21.0,339.0,230000.0,216583.3333333336,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.810780,SystemB,Partial,1,1,1,0,Default,0,None
L000365,21.0,2019-10,2018-01,22.0,338.0,230000.0,215944.44444444473,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,0.0,0.0,1.0,,2026-08-25T20:24:23.810834,SystemB,Partial,1,1,1,0,Default,0,None
L000365,22.0,2019-11,2018-01,23.0,337.0,,215305.55555555585,5.48,620-659,91-95,>50,MD,Refinance,Investment,,Servicer_A,Default,120.0,1.0,0.0,1.0,60-80%,2026-08-25T20:24:23.810885,SystemB,Missing,1,1,1,0,Default,0,None
L000365,23.0,2019-12,2018-01,24.0,336.0,230000.0,214666.66666666698,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.810926,SystemA,Missing,1,1,1,0,Default,0,None
L000365,24.0,2020-01,2018-01,25.0,335.0,230000.0,214027.7777777781,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,,,1.0,60-80%,2026-08-25T20:24:23.810967,SystemB,,1,1,1,0,Default,0,None
L000365,25.0,2020-02,2018-01,26.0,334.0,230000.0,213388.88888888923,5.48,620-659,91-95,>50,MD,Refinance,Investment,,Servicer_C,Default,120.0,0.0,0.0,,40-60%,2026-08-25T20:24:23.811009,SystemA,Missing,1,1,1,0,Default,0,None
L000365,26.0,2020-03,2018-01,27.0,333.0,230000.0,212750.00000000035,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.811050,SystemB,Missing,1,1,1,0,Default,0,None
L000365,27.0,2020-04,2018-01,28.0,332.0,230000.0,212111.11111111147,5.48,620-659,91-95,>50,,Refinance,Investment,Manufactured,,Default,120.0,0.0,0.0,1.0,,2026-08-25T20:24:23.811093,SystemA,Partial,1,1,1,0,Default,0,None
L000365,28.0,2020-05,2018-01,29.0,331.0,230000.0,211472.2222222226,5.48,620-659,91-95,>50,,Refinance,Investment,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.811135,SystemA,,1,1,1,0,Default,0,None
L000365,29.0,2020-06,2018-01,30.0,330.0,230000.0,210833.33333333372,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.811176,SystemB,Complete,1,1,1,0,Default,0,None
L000365,30.0,2020-07,2018-01,31.0,329.0,230000.0,210194.44444444485,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.811216,SystemB,Partial,1,1,1,0,Default,0,None
L000365,31.0,2020-08,2018-01,32.0,328.0,230000.0,,5.48,620-659,91-95,>50,MD,,Investment,Manufactured,Servicer_C,,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.811260,SystemA,Under Review,1,1,1,0,Default,0,None
L000365,32.0,2020-09,2018-01,33.0,327.0,230000.0,,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.811303,SystemA,Missing,1,1,1,0,Default,0,None
L000365,33.0,2020-10,2018-01,34.0,326.0,230000.0,208277.77777777822,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.811346,SystemB,Complete,1,1,1,0,Default,0,None
L000365,34.0,2020-11,2018-01,35.0,,230000.0,207638.88888888934,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,,0.0,1.0,60-80%,2026-08-25T20:24:23.811389,SystemB,Under Review,1,1,1,0,Default,0,None
L000365,,2020-12,2018-01,36.0,324.0,230000.0,207000.00000000047,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.811431,SystemA,Under Review,1,1,1,0,Default,1,Status_Conflict
L000365,36.0,2021-01,2018-01,37.0,323.0,230000.0,206361.1111111116,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.811478,SystemB,Under Review,1,1,1,0,Default,0,None
L000365,37.0,2021-02,2018-01,38.0,322.0,230000.0,205722.2222222227,,620-659,91-95,,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.811522,SystemB,Complete,1,1,1,0,Default,0,None
L000365,38.0,2021-03,2018-01,39.0,321.0,230000.0,205083.33333333384,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.811565,SystemA,Missing,1,1,1,0,Default,0,None
L000365,39.0,2021-04,2018-01,40.0,320.0,230000.0,204444.44444444496,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.811608,SystemB,Partial,1,1,1,0,Default,0,None
L000365,40.0,2021-05,2018-01,41.0,319.0,230000.0,203805.5555555561,5.48,620-659,91-95,>50,MD,Refinance,,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.811649,SystemB,Partial,1,1,1,0,Default,0,None
L000365,41.0,2021-06,2018-01,,318.0,230000.0,203166.6666666672,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.811689,SystemB,Missing,1,1,1,0,Default,0,None
L000365,42.0,2021-07,2018-01,43.0,317.0,230000.0,202527.77777777833,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.811729,SystemB,Missing,1,1,1,0,Default,0,None
L000365,43.0,2021-08,2018-01,44.0,316.0,230000.0,201888.88888888946,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,Default,120.0,,0.0,1.0,60-80%,2026-08-25T20:24:23.811768,SystemB,,1,1,1,0,Default,0,None
L000365,44.0,2021-09,2018-01,45.0,315.0,230000.0,201250.00000000058,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.811809,SystemB,Partial,1,1,1,0,Default,0,None
L000365,,2021-10,2018-01,46.0,314.0,230000.0,200611.1111111117,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_B,Default,120.0,,0.0,1.0,60-80%,2026-08-25T20:24:23.811849,SystemA,Complete,1,1,1,0,Default,0,None
L000365,46.0,2021-11,2018-01,47.0,313.0,230000.0,199972.22222222283,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,,Default,120.0,,0.0,1.0,60-80%,2026-08-25T20:24:23.811889,SystemA,Under Review,1,1,1,0,Default,0,None
L000365,47.0,2021-12,2018-01,48.0,312.0,230000.0,199333.33333333395,5.48,620-659,91-95,>50,MD,Refinance,Investment,,Servicer_A,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.811932,SystemA,,1,1,1,0,Default,0,None
L000365,48.0,2022-01,2018-01,49.0,311.0,230000.0,198694.44444444508,5.48,620-659,91-95,>50,MD,Refinance,Investment,Manufactured,Servicer_D,,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.811973,SystemB,Missing,1,1,1,0,Default,0,None
L000362,0.0,2018-01,2018-01,1.0,359.0,257000.0,256286.11111111112,4.89,660-699,91-95,41-50,MO,Refinance,,Single Family,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812092,SystemA,Missing,0,0,0,0,30DPD,0,None
L000362,1.0,2018-02,2018-01,2.0,358.0,257000.0,255572.22222222225,4.89,660-699,91-95,,MO,Refinance,Second Home,Single Family,Servicer_B,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:23.812134,SystemA,Partial,0,0,0,0,Current,0,None
L000362,2.0,2018-03,2018-01,3.0,357.0,,254858.33333333337,4.89,660-699,91-95,41-50,,Refinance,Second Home,,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812172,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000362,3.0,2018-04,2018-01,4.0,356.0,257000.0,254144.4444444445,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812209,SystemA,Missing,1,1,0,0,Current,0,None
L000362,4.0,2018-05,2018-01,5.0,355.0,257000.0,,4.89,,91-95,41-50,,Refinance,Second Home,Single Family,Servicer_A,30DPD,30.0,0.0,0.0,,None,2026-08-25T20:24:23.812245,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000362,5.0,2018-06,2018-01,6.0,354.0,257000.0,252716.66666666674,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812284,SystemB,Partial,1,1,0,0,30DPD,0,None
L000362,6.0,2018-07,2018-01,7.0,353.0,257000.0,252002.77777777787,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,,60DPD,60.0,0.0,0.0,,None,2026-08-25T20:24:23.812319,SystemB,Partial,1,1,1,0,60DPD,0,None
L000362,7.0,2018-08,2018-01,,352.0,257000.0,251288.888888889,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812357,SystemA,Missing,1,1,1,0,60DPD,0,None
L000362,8.0,2018-09,2018-01,,351.0,257000.0,250575.00000000012,4.89,660-699,,41-50,MO,Refinance,Second Home,Single Family,Servicer_C,,60.0,0.0,0.0,0.0,None,,SystemA,Missing,1,1,1,0,60DPD,0,None
L000362,9.0,2018-10,2018-01,10.0,350.0,257000.0,249861.11111111124,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812583,SystemB,,1,1,1,0,60DPD,0,None
L000362,10.0,2018-11,2018-01,11.0,349.0,257000.0,249147.22222222236,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812713,SystemA,Complete,1,1,1,0,60DPD,0,None
L000362,11.0,2018-12,2018-01,12.0,348.0,257000.0,248433.3333333335,,660-699,91-95,41-50,MO,,Second Home,Single Family,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812773,,Partial,1,1,1,0,60DPD,0,None
L000362,12.0,2019-01,2018-01,,347.0,257000.0,,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812820,SystemB,Missing,1,1,1,0,60DPD,0,None
L000362,13.0,2019-02,2018-01,14.0,346.0,257000.0,247005.55555555574,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812864,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000362,14.0,2019-03,2018-01,15.0,345.0,257000.0,246291.66666666686,4.89,,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812905,SystemB,Partial,1,1,1,0,60DPD,0,None
L000362,15.0,2019-04,2018-01,16.0,344.0,257000.0,245577.77777777798,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812949,SystemA,Missing,1,1,1,0,60DPD,0,None
L000362,16.0,2019-05,2018-01,17.0,343.0,257000.0,244863.8888888891,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.812992,SystemA,,1,1,1,0,90DPD,0,None
L000362,17.0,2019-06,2018-01,18.0,342.0,257000.0,244150.00000000023,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813030,SystemB,Complete,1,1,1,0,60DPD,0,None
L000362,18.0,2019-07,2018-01,,341.0,257000.0,243436.11111111136,4.89,660-699,91-95,,MO,Refinance,,Single Family,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813068,SystemB,Missing,1,1,1,0,60DPD,0,None
L000362,19.0,2019-08,2018-01,20.0,340.0,257000.0,242722.22222222248,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813105,SystemB,Complete,1,1,1,0,60DPD,0,None
L000362,20.0,2019-09,2018-01,21.0,339.0,257000.0,242008.3333333336,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813140,SystemB,Complete,1,1,1,0,60DPD,0,None
L000362,21.0,2019-10,2018-01,22.0,338.0,257000.0,241294.44444444473,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813178,SystemA,Partial,1,1,1,0,60DPD,0,None
L000362,22.0,2019-11,2018-01,23.0,337.0,257000.0,240580.55555555585,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_C,60DPD,,0.0,0.0,0.0,,2026-08-25T20:24:23.813212,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000362,,2019-12,2018-01,24.0,336.0,257000.0,239866.66666666698,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,,0.0,0.0,None,2026-08-25T20:24:23.813248,,Under Review,1,1,1,0,60DPD,0,None
L000362,24.0,2020-01,2018-01,25.0,335.0,,239152.7777777781,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813283,SystemA,Under Review,1,1,1,0,90DPD,0,None
L000362,25.0,2020-02,2018-01,26.0,334.0,257000.0,238438.88888888923,4.89,,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813319,SystemA,Partial,1,1,1,0,60DPD,0,None
L000362,26.0,2020-03,2018-01,27.0,333.0,257000.0,237725.00000000035,4.89,660-699,91-95,41-50,MO,Refinance,Second Home,Single Family,Servicer_B,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813354,SystemA,Missing,1,1,1,0,90DPD,0,None
L000362,27.0,2020-04,2018-01,28.0,332.0,257000.0,237011.11111111147,4.89,660-699,91-95,41-50,MO,Refinance,,Single Family,Servicer_C,90DPD,90.0,0.0,,0.0,None,2026-08-25T20:24:23.813390,SystemA,Complete,1,1,1,0,90DPD,0,None
L000362,,2020-05,2018-01,29.0,331.0,257000.0,236297.2222222226,4.89,660-699,91-95,41-50,MO,,Second Home,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813447,SystemB,Partial,0,0,0,0,Current,0,None
L000210,0.0,2018-01,2018-01,1.0,359.0,380000.0,378944.44444444444,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_B,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:23.813574,SystemA,Complete,1,1,0,0,Current,0,None
L000210,1.0,2018-02,2018-01,2.0,358.0,380000.0,377888.8888888889,3.03,,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,30DPD,30.0,,0.0,0.0,None,2026-08-25T20:24:23.813619,SystemB,Under Review,1,1,0,0,60DPD,0,None
L000210,2.0,2018-03,2018-01,3.0,357.0,380000.0,376833.3333333333,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813658,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000210,3.0,2018-04,2018-01,4.0,356.0,,375777.77777777775,3.03,<620,,41-50,PA,Refinance,Primary,Condo,Servicer_C,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813697,SystemA,Missing,1,1,1,0,Default,0,None
L000210,4.0,2018-05,2018-01,5.0,355.0,380000.0,374722.2222222222,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_A,90DPD,90.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.813734,SystemB,Complete,1,1,1,0,90DPD,0,None
L000210,5.0,2018-06,2018-01,6.0,354.0,380000.0,373666.6666666666,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_D,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.813776,SystemA,Missing,1,1,1,0,Default,0,None
L000210,6.0,2018-07,2018-01,7.0,353.0,380000.0,372611.11111111107,3.03,<620,91-95,41-50,,Refinance,Primary,Condo,Servicer_B,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.813819,SystemB,Complete,1,1,1,0,Default,1,Balance_Discrepancy
L000210,7.0,2018-08,2018-01,8.0,,,371555.5555555555,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_D,Default,120.0,0.0,0.0,1.0,,2026-08-25T20:24:23.813867,SystemB,Under Review,1,1,1,0,Default,0,None
L000210,8.0,2018-09,2018-01,9.0,351.0,380000.0,370499.99999999994,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_B,Default,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.813906,SystemA,Under Review,1,1,1,0,Default,0,None
L000210,9.0,2018-10,2018-01,10.0,350.0,380000.0,369444.4444444444,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_B,Default,120.0,1.0,0.0,1.0,40-60%,2026-08-25T20:24:23.813946,SystemB,Under Review,1,1,1,0,Default,0,None
L000210,10.0,2018-11,2018-01,11.0,349.0,380000.0,368388.8888888888,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.813985,SystemB,Partial,1,1,1,0,Default,0,None
L000210,11.0,2018-12,2018-01,12.0,348.0,380000.0,367333.33333333326,3.03,,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_A,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.814023,SystemA,,1,1,1,0,Default,0,None
L000210,12.0,2019-01,2018-01,13.0,347.0,,366277.7777777777,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.814063,SystemA,Complete,1,1,1,0,Default,0,None
L000210,13.0,2019-02,2018-01,14.0,346.0,380000.0,365222.22222222213,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_A,Default,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.814103,SystemB,Under Review,1,1,1,0,Default,0,None
L000210,14.0,2019-03,2018-01,15.0,345.0,380000.0,,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_D,Default,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.814146,SystemA,Under Review,1,1,1,0,Default,0,None
L000210,15.0,2019-04,2018-01,16.0,344.0,380000.0,363111.111111111,3.03,<620,91-95,41-50,,,Primary,Condo,Servicer_C,Default,120.0,0.0,0.0,,20-40%,2026-08-25T20:24:23.814185,SystemA,Under Review,1,1,1,0,Default,0,None
L000210,16.0,2019-05,2018-01,17.0,343.0,380000.0,362055.55555555545,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,Default,,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.814223,SystemA,Under Review,1,1,1,0,Default,0,None
L000210,17.0,2019-06,2018-01,18.0,342.0,380000.0,360999.9999999999,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_B,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.814261,SystemA,Partial,1,1,1,0,Default,0,None
L000210,18.0,2019-07,2018-01,19.0,341.0,380000.0,359944.4444444443,3.03,<620,91-95,41-50,PA,Refinance,Primary,,Servicer_B,Default,120.0,0.0,,1.0,80-100%,2026-08-25T20:24:23.814299,SystemB,Missing,1,1,1,0,Default,0,None
L000210,19.0,2019-08,2018-01,20.0,340.0,380000.0,358888.88888888876,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_A,Default,,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.814337,SystemA,Complete,1,1,1,0,Default,0,None
L000210,20.0,2019-09,2018-01,21.0,339.0,380000.0,357833.3333333332,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_B,Default,120.0,0.0,0.0,1.0,80-100%,2026-08-25T20:24:23.814375,SystemA,,1,1,1,0,Default,1,Balance_Discrepancy
L000210,21.0,2019-10,2018-01,22.0,338.0,380000.0,356777.77777777764,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,,120.0,0.0,0.0,1.0,60-80%,2026-08-25T20:24:23.814433,SystemA,Complete,1,1,1,0,Default,0,None
L000210,22.0,2019-11,2018-01,23.0,337.0,380000.0,355722.2222222221,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_B,Default,120.0,0.0,,1.0,20-40%,2026-08-25T20:24:23.814483,SystemB,,1,1,1,0,Default,0,None
L000210,23.0,2019-12,2018-01,24.0,336.0,380000.0,354666.6666666665,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_A,Default,120.0,0.0,0.0,1.0,40-60%,2026-08-25T20:24:23.814528,SystemA,Under Review,1,1,1,0,Default,0,None
L000210,24.0,2020-01,2018-01,25.0,335.0,380000.0,353611.11111111095,3.03,<620,91-95,41-50,,Refinance,Primary,Condo,Servicer_A,Default,120.0,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.814570,,Complete,1,1,1,0,Default,0,None
L000210,25.0,2020-02,2018-01,26.0,334.0,380000.0,352555.5555555554,3.03,<620,91-95,41-50,PA,,Primary,Condo,Servicer_A,Default,120.0,0.0,0.0,1.0,0-20%,,SystemB,Under Review,1,1,1,0,Default,0,None
L000210,26.0,2020-03,2018-01,27.0,333.0,380000.0,351499.9999999998,3.03,<620,91-95,,PA,Refinance,Primary,Condo,Servicer_B,Default,,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.814652,SystemB,Under Review,1,1,1,0,Default,0,None
L000210,,2020-04,2018-01,28.0,332.0,380000.0,350444.44444444426,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_D,Default,,0.0,0.0,1.0,20-40%,2026-08-25T20:24:23.814692,SystemA,Partial,1,1,1,0,Default,0,None
L000210,28.0,2020-05,2018-01,29.0,331.0,380000.0,349388.8888888887,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,Default,120.0,0.0,0.0,,60-80%,2026-08-25T20:24:23.814733,SystemB,Complete,1,1,1,0,Default,0,None
L000210,29.0,2020-06,2018-01,30.0,330.0,380000.0,348333.33333333314,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_C,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.814773,SystemA,Under Review,1,1,1,0,Default,1,Balance_Discrepancy
L000210,30.0,2020-07,2018-01,31.0,329.0,380000.0,347277.7777777776,3.03,<620,91-95,41-50,PA,Refinance,Primary,Condo,Servicer_A,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:23.814821,,Under Review,1,1,1,0,Default,0,None
L000210,31.0,2020-08,2018-01,32.0,328.0,380000.0,346222.222222222,3.03,<620,91-95,,PA,Refinance,Primary,Condo,,Default,120.0,1.0,0.0,1.0,60-80%,2026-08-25T20:24:23.814861,SystemB,Partial,1,1,1,0,Default,0,None
L000360,0.0,2018-01,2018-01,1.0,359.0,377000.0,,4.35,660-699,81-90,31-40,OH,Cash-Out Refinance,Investment,2-4 Unit,Servicer_D,Current,,0.0,0.0,0.0,None,2026-08-25T20:24:23.814963,SystemB,Under Review,0,1,0,0,Current,0,None
L000360,1.0,2018-02,2018-01,2.0,358.0,,374905.5555555555,4.35,660-699,,31-40,OH,Cash-Out Refinance,Investment,2-4 Unit,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.815003,,Complete,0,1,0,0,Current,0,None
L000360,,2018-03,2018-01,3.0,357.0,377000.0,373858.33333333326,4.35,660-699,81-90,31-40,OH,Cash-Out Refinance,Investment,2-4 Unit,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:23.815040,SystemB,Missing,1,1,0,1,Current,0,None
