loan_id,update_date,field_updated,old_value,new_value,servicer_name,source_system
L000052,2026-06-06,interest_rate,101425,145450,Servicer_D,SystemB
L000253,2026-06-12,current_status,158641,108104,Servicer_A,SystemB
L000367,2026-06-05,interest_rate,180295,111971,Servicer_B,SystemA
L000481,2026-06-09,interest_rate,182876,156666,Servicer_C,SystemA
L000370,2026-07-31,current_balance,134653,166436,Servicer_D,SystemB
L000379,2026-07-31,current_balance,120754,161356,Servicer_B,SystemB
L000058,2026-08-21,current_status,104917,128271,Servicer_B,SystemB
L000319,2026-08-07,current_balance,141933,189358,Servicer_A,SystemB
L000302,2026-05-18,current_status,143311,187623,Servicer_D,SystemB
L000165,2026-08-05,current_balance,192486,98676,Servicer_B,SystemA
L000134,2026-08-12,current_balance,182370,101182,Servicer_C,SystemA
L000230,2026-06-02,interest_rate,187620,179027,Servicer_B,SystemB
L000409,2026-08-03,current_balance,127730,186288,Servicer_D,SystemB
L000478,2026-08-05,current_status,142545,125426,Servicer_C,SystemA
L000302,2026-06-05,current_balance,193263,174142,Servicer_D,SystemB
L000218,2026-06-11,interest_rate,140201,169429,Servicer_A,SystemA
L000074,2026-07-03,interest_rate,170136,166899,Servicer_B,SystemA
L000164,2026-06-07,current_status,140865,96316,Servicer_C,SystemA
L000215,2026-06-14,current_balance,161314,121776,Servicer_A,SystemB
L000387,2026-07-06,current_balance,199895,178128,Servicer_B,SystemA
L000256,2026-08-11,current_status,125239,94429,Servicer_B,SystemA
L000465,2026-06-27,current_status,191929,153144,Servicer_B,SystemA
L000153,2026-07-21,current_balance,169159,98431,Servicer_C,SystemB
L000041,2026-07-19,interest_rate,156136,131596,Servicer_A,SystemB
L000164,2026-07-14,current_status,105046,141495,Servicer_C,SystemB
L000235,2026-06-20,current_status,196278,154679,Servicer_A,SystemB
L000252,2026-08-03,current_balance,172111,168506,Servicer_B,SystemB
L000097,2026-08-23,current_balance,172076,99055,Servicer_D,SystemA
L000354,2026-08-01,current_status,137944,142239,Servicer_C,SystemB
L000356,2026-08-07,current_status,110051,116600,Servicer_B,SystemA
L000308,2026-06-20,interest_rate,138867,121910,Servicer_D,SystemB
L000087,2026-07-24,interest_rate,109009,135256,Servicer_C,SystemA
L000141,2026-07-15,current_balance,169072,147690,Servicer_A,SystemB
L000002,2026-08-23,current_balance,137241,123525,Servicer_A,SystemB
L000186,2026-08-22,current_status,151970,158399,Servicer_D,SystemA
L000017,2026-05-26,current_balance,101646,151308,Servicer_A,SystemA
L000313,2026-07-13,current_status,119332,128847,Servicer_B,SystemB
L000163,2026-07-08,current_balance,132855,133519,Servicer_A,SystemB
L000299,2026-06-08,current_status,162847,162858,Servicer_C,SystemA
L000295,2026-08-08,current_status,124495,181602,Servicer_C,SystemB
L000065,2026-08-14,current_status,138512,169143,Servicer_D,SystemB
L000379,2026-07-30,interest_rate,106914,181514,Servicer_C,SystemA
L000390,2026-07-22,current_status,137472,158439,Servicer_D,SystemB
L000034,2026-06-21,current_balance,197819,133358,Servicer_A,SystemB
L000359,2026-07-31,current_status,125021,135144,Servicer_A,SystemB
L000208,2026-07-30,current_balance,112772,118044,Servicer_A,SystemB
L000214,2026-05-30,current_balance,187424,104963,Servicer_C,SystemB
L000284,2026-08-02,interest_rate,100992,171925,Servicer_D,SystemA
L000019,2026-08-03,current_balance,136167,181253,Servicer_D,SystemB
L000106,2026-07-22,current_status,191356,181794,Servicer_A,SystemA
L000458,2026-05-18,current_status,193995,163934,Servicer_A,SystemA
L000092,2026-08-19,interest_rate,115813,128984,Servicer_A,SystemB
L000456,2026-08-05,current_status,165975,149602,Servicer_B,SystemB
L000320,2026-08-22,current_status,156228,142697,Servicer_B,SystemA
L000239,2026-06-15,current_status,118748,171229,Servicer_A,SystemA
L000067,2026-06-22,interest_rate,128198,175143,Servicer_B,SystemB
L000052,2026-07-05,current_status,150952,178134,Servicer_D,SystemB
L000273,2026-08-08,current_status,148663,136228,Servicer_A,SystemB
L000183,2026-07-13,interest_rate,115908,135630,Servicer_A,SystemB
L000118,2026-07-09,current_status,123073,123871,Servicer_D,SystemB
L000329,2026-06-01,interest_rate,124098,153309,Servicer_B,SystemB
L000264,2026-07-16,current_balance,129825,183356,Servicer_B,SystemB
L000031,2026-06-17,current_balance,190111,179241,Servicer_A,SystemA
L000050,2026-06-25,current_status,116653,154303,Servicer_C,SystemB
L000114,2026-08-16,current_status,152136,126963,Servicer_A,SystemB
L000475,2026-06-20,interest_rate,169322,176425,Servicer_B,SystemA
L000351,2026-07-28,current_status,155229,159358,Servicer_C,SystemB
L000446,2026-08-22,interest_rate,189693,175627,Servicer_C,SystemB
L000312,2026-08-08,interest_rate,135123,135656,Servicer_A,SystemB
L000472,2026-06-14,current_balance,153786,104772,Servicer_C,SystemA
L000307,2026-05-23,interest_rate,183838,98391,Servicer_C,SystemA
L000085,2026-07-28,current_status,169560,182307,Servicer_D,SystemA
L000494,2026-08-14,interest_rate,123760,125670,Servicer_C,SystemA
L000490,2026-06-18,current_status,128743,140967,Servicer_C,SystemA
L000420,2026-07-19,current_balance,174933,142591,Servicer_D,SystemB
L000258,2026-07-26,interest_rate,169227,171255,Servicer_B,SystemB
L000330,2026-06-16,interest_rate,110709,130312,Servicer_A,SystemA
L000179,2026-06-22,current_balance,114528,101654,Servicer_D,SystemA
L000223,2026-05-27,current_status,186356,177166,Servicer_A,SystemB
L000219,2026-08-01,interest_rate,109860,150654,Servicer_C,SystemA
L000158,2026-05-19,interest_rate,177262,156499,Servicer_D,SystemA
L000114,2026-08-12,current_balance,178022,134111,Servicer_A,SystemB
L000253,2026-07-22,interest_rate,114556,143105,Servicer_D,SystemA
L000271,2026-08-08,current_status,145115,165318,Servicer_A,SystemA
L000121,2026-07-06,interest_rate,195316,185429,Servicer_B,SystemB
L000014,2026-06-19,current_status,114151,103240,Servicer_D,SystemB
L000136,2026-08-05,interest_rate,124823,151040,Servicer_D,SystemA
L000162,2026-07-09,current_balance,133505,132898,Servicer_A,SystemA
L000164,2026-06-11,current_status,122707,151411,Servicer_B,SystemA
L000342,2026-08-10,current_status,181082,97382,Servicer_A,SystemB
L000147,2026-06-29,current_balance,113413,160640,Servicer_A,SystemA
L000485,2026-07-27,current_balance,116413,99904,Servicer_C,SystemB
L000410,2026-06-06,current_status,185663,135228,Servicer_D,SystemB
L000334,2026-06-01,current_balance,137256,131138,Servicer_B,SystemA
L000231,2026-05-18,current_balance,146795,105751,Servicer_C,SystemA
L000075,2026-07-28,current_balance,103780,168676,Servicer_C,SystemB
L000015,2026-07-16,interest_rate,101123,131174,Servicer_A,SystemA
L000200,2026-07-18,interest_rate,130152,131352,Servicer_D,SystemB
L000112,2026-07-24,current_balance,102872,116048,Servicer_A,SystemA
L000262,2026-07-11,current_balance,188789,124064,Servicer_B,SystemB
L000257,2026-05-26,current_balance,120857,125257,Servicer_B,SystemA
L000417,2026-06-14,interest_rate,194104,173802,Servicer_D,SystemA
L000076,2026-06-05,interest_rate,144892,122228,Servicer_B,SystemB
L000016,2026-06-23,current_balance,155584,160618,Servicer_A,SystemB
L000360,2026-05-21,interest_rate,164022,165611,Servicer_A,SystemB
L000381,2026-06-08,interest_rate,125061,136100,Servicer_C,SystemB
L000174,2026-06-04,current_balance,156804,127187,Servicer_D,SystemA
L000488,2026-08-09,interest_rate,173684,133389,Servicer_B,SystemA
L000125,2026-06-09,interest_rate,132935,185409,Servicer_A,SystemB
L000020,2026-05-23,current_status,175360,169407,Servicer_B,SystemB
L000303,2026-06-13,interest_rate,156161,156539,Servicer_A,SystemA
L000281,2026-06-18,interest_rate,120968,90561,Servicer_A,SystemA
L000036,2026-05-29,interest_rate,189992,170251,Servicer_C,SystemB
L000499,2026-07-29,current_balance,145644,162169,Servicer_B,SystemA
L000263,2026-06-01,current_balance,168370,101763,Servicer_B,SystemA
L000334,2026-07-22,current_balance,126685,138889,Servicer_A,SystemB
L000039,2026-06-29,current_balance,192763,184513,Servicer_A,SystemA
L000302,2026-08-18,current_status,147043,118905,Servicer_A,SystemB
L000118,2026-06-21,current_status,165132,145559,Servicer_C,SystemB
L000379,2026-07-06,current_balance,157774,139325,Servicer_D,SystemB
L000275,2026-06-13,current_balance,107237,98532,Servicer_A,SystemA
L000311,2026-06-18,current_balance,152511,183465,Servicer_D,SystemB
L000303,2026-07-10,current_balance,141512,163204,Servicer_A,SystemB
L000019,2026-08-05,current_balance,189858,181448,Servicer_C,SystemB
L000114,2026-07-02,interest_rate,175176,144976,Servicer_D,SystemA
L000064,2026-06-11,interest_rate,134104,137597,Servicer_D,SystemA
L000116,2026-07-20,current_status,127999,148137,Servicer_D,SystemA
L000068,2026-05-29,interest_rate,114872,147737,Servicer_B,SystemA
L000383,2026-08-08,current_balance,187920,121354,Servicer_B,SystemB
L000338,2026-07-24,current_status,118921,116266,Servicer_B,SystemA
L000142,2026-08-20,current_status,177306,164172,Servicer_D,SystemA
L000117,2026-07-22,interest_rate,172256,127551,Servicer_A,SystemA
L000310,2026-05-22,current_balance,115513,156517,Servicer_B,SystemA
L000192,2026-06-06,current_status,191468,125574,Servicer_B,SystemA
L000247,2026-06-23,current_status,185866,129008,Servicer_A,SystemB
L000259,2026-07-30,interest_rate,118874,143639,Servicer_C,SystemB
L000447,2026-06-28,current_balance,143009,143225,Servicer_B,SystemA
L000336,2026-07-22,interest_rate,105933,150670,Servicer_C,SystemB
L000109,2026-06-30,current_balance,145314,112390,Servicer_C,SystemB
L000144,2026-07-30,interest_rate,114016,181301,Servicer_C,SystemA
L000262,2026-07-12,current_balance,125296,127473,Servicer_C,SystemB
L000150,2026-06-28,interest_rate,121596,110130,Servicer_A,SystemA
L000067,2026-07-27,interest_rate,182029,112403,Servicer_D,SystemA
L000131,2026-08-22,interest_rate,102773,174875,Servicer_C,SystemA
L000040,2026-06-02,current_status,187929,140305,Servicer_A,SystemB
L000354,2026-08-16,current_status,184490,146759,Servicer_D,SystemA
L000408,2026-08-23,current_balance,162064,172359,Servicer_A,SystemB
L000311,2026-06-03,current_status,116572,118284,Servicer_C,SystemB
L000174,2026-05-26,interest_rate,159449,101732,Servicer_B,SystemB
L000396,2026-08-24,current_status,190352,153730,Servicer_B,SystemB
L000136,2026-07-13,current_balance,129369,103479,Servicer_B,SystemA
L000043,2026-06-15,current_balance,150808,156190,Servicer_A,SystemA
L000433,2026-06-16,current_balance,154306,130479,Servicer_D,SystemB
L000141,2026-05-28,current_balance,118026,160344,Servicer_D,SystemB
L000473,2026-05-23,current_balance,191676,171105,Servicer_C,SystemB
L000484,2026-07-06,current_balance,147451,161466,Servicer_B,SystemA
L000237,2026-06-09,interest_rate,151632,141199,Servicer_A,SystemB
L000145,2026-06-16,interest_rate,154084,104158,Servicer_D,SystemB
L000174,2026-08-19,current_balance,114714,168850,Servicer_B,SystemB
L000091,2026-08-19,current_balance,136073,152759,Servicer_C,SystemA
L000139,2026-06-03,interest_rate,140990,145989,Servicer_D,SystemA
L000265,2026-07-28,interest_rate,128455,119108,Servicer_A,SystemB
L000020,2026-08-16,current_balance,170656,181412,Servicer_B,SystemA
L000366,2026-06-23,current_status,135541,116544,Servicer_D,SystemB
L000486,2026-08-20,interest_rate,178864,170980,Servicer_A,SystemB
L000105,2026-07-02,current_status,114248,120575,Servicer_B,SystemB
L000081,2026-06-19,current_balance,107820,187612,Servicer_A,SystemA
L000345,2026-07-30,interest_rate,184742,137832,Servicer_B,SystemB
L000283,2026-08-22,interest_rate,177649,110143,Servicer_C,SystemB
L000113,2026-05-31,interest_rate,108530,123867,Servicer_A,SystemA
L000075,2026-08-17,current_status,139386,188945,Servicer_C,SystemB
L000378,2026-07-06,current_status,176517,136526,Servicer_B,SystemA
L000317,2026-08-21,current_balance,134186,94192,Servicer_D,SystemB
L000334,2026-08-02,interest_rate,177794,144753,Servicer_D,SystemB
L000379,2026-05-25,current_balance,130269,111574,Servicer_B,SystemA
L000481,2026-08-14,current_balance,145441,171584,Servicer_A,SystemA
L000250,2026-08-01,current_status,183011,169340,Servicer_D,SystemB
L000465,2026-06-03,current_status,124501,95338,Servicer_C,SystemB
L000469,2026-06-24,current_balance,131002,177637,Servicer_C,SystemA
L000230,2026-07-11,current_balance,128077,112627,Servicer_A,SystemB
L000025,2026-06-10,interest_rate,191719,100152,Servicer_D,SystemB
L000162,2026-05-29,current_balance,102668,123277,Servicer_A,SystemB
L000214,2026-07-12,interest_rate,193899,134522,Servicer_C,SystemA
L000181,2026-07-01,current_balance,121856,96085,Servicer_A,SystemA
L000162,2026-05-28,current_balance,118069,94400,Servicer_A,SystemA
L000466,2026-08-06,interest_rate,125581,178479,Servicer_C,SystemA
L000145,2026-06-08,interest_rate,193636,118852,Servicer_B,SystemA
L000188,2026-07-25,current_status,177042,153207,Servicer_A,SystemB
L000014,2026-05-21,current_status,124870,94449,Servicer_C,SystemB
L000277,2026-06-04,interest_rate,144928,149842,Servicer_B,SystemA
L000498,2026-06-16,current_status,113240,117322,Servicer_D,SystemB
L000033,2026-08-12,interest_rate,140448,127828,Servicer_B,SystemA
L000294,2026-07-22,current_balance,137272,101500,Servicer_B,SystemA
L000483,2026-07-03,interest_rate,181369,172023,Servicer_B,SystemA
L000288,2026-08-03,current_status,181753,113977,Servicer_C,SystemA
L000164,2026-06-23,current_status,100206,137446,Servicer_B,SystemB
L000446,2026-08-01,current_status,135716,111781,Servicer_C,SystemA
L000061,2026-07-01,current_status,148389,94889,Servicer_A,SystemB
L000155,2026-07-01,current_balance,175347,138325,Servicer_A,SystemA
L000132,2026-07-29,current_balance,186184,106847,Servicer_A,SystemA
L000108,2026-05-30,interest_rate,172977,112670,Servicer_D,SystemB
L000072,2026-06-27,interest_rate,198323,97534,Servicer_D,SystemA
L000421,2026-06-23,current_balance,185366,114464,Servicer_D,SystemA
L000489,2026-05-21,interest_rate,113338,129414,Servicer_B,SystemB
L000377,2026-07-11,interest_rate,186118,153896,Servicer_C,SystemA
L000159,2026-08-14,current_status,149187,133891,Servicer_D,SystemB
L000168,2026-07-22,current_balance,142342,121528,Servicer_C,SystemB
L000246,2026-05-19,current_balance,179373,128373,Servicer_D,SystemB
L000129,2026-07-20,current_balance,196553,154841,Servicer_A,SystemA
L000466,2026-06-14,interest_rate,106746,128688,Servicer_A,SystemB
L000396,2026-05-21,interest_rate,131271,105574,Servicer_C,SystemB
L000037,2026-07-26,current_status,174486,114328,Servicer_B,SystemA
L000146,2026-08-13,interest_rate,198108,138977,Servicer_B,SystemB
L000214,2026-07-30,current_balance,197653,128976,Servicer_B,SystemB
L000392,2026-07-28,current_status,147902,92657,Servicer_C,SystemA
L000333,2026-06-08,current_status,130364,107851,Servicer_D,SystemA
L000376,2026-07-10,interest_rate,149538,108811,Servicer_D,SystemA
L000279,2026-08-16,current_balance,126035,144428,Servicer_B,SystemA
L000424,2026-07-08,current_status,108621,180318,Servicer_B,SystemB
L000226,2026-08-20,interest_rate,182017,131539,Servicer_D,SystemB
L000105,2026-07-03,current_balance,123884,173142,Servicer_C,SystemB
L000242,2026-07-04,interest_rate,161313,145274,Servicer_B,SystemA
L000253,2026-05-28,interest_rate,123401,93502,Servicer_B,SystemB
L000478,2026-05-24,current_status,193523,186552,Servicer_D,SystemA
L000019,2026-08-15,interest_rate,138992,187618,Servicer_A,SystemA
L000392,2026-06-13,current_status,115158,162339,Servicer_D,SystemA
L000063,2026-06-28,current_balance,198492,180361,Servicer_A,SystemA
L000358,2026-05-18,current_status,119668,123295,Servicer_A,SystemB
L000105,2026-06-20,current_status,103438,157268,Servicer_C,SystemA
L000337,2026-07-08,current_status,194150,153148,Servicer_A,SystemA
L000463,2026-07-09,interest_rate,107608,179506,Servicer_B,SystemB
L000101,2026-06-27,current_balance,145224,172253,Servicer_C,SystemA
L000173,2026-06-26,current_balance,105438,123733,Servicer_B,SystemA
L000451,2026-06-29,current_status,150836,165982,Servicer_A,SystemA
L000248,2026-08-06,current_balance,126799,146338,Servicer_B,SystemB
L000181,2026-05-19,interest_rate,112480,145863,Servicer_D,SystemA
L000174,2026-05-29,interest_rate,187198,176955,Servicer_A,SystemA
L000266,2026-07-06,current_balance,163935,94317,Servicer_B,SystemB
L000096,2026-06-03,current_balance,175702,185676,Servicer_A,SystemA
L000484,2026-08-13,current_balance,176383,167771,Servicer_B,SystemA
L000410,2026-08-09,current_status,117179,112338,Servicer_B,SystemB
L000069,2026-06-19,interest_rate,195603,98149,Servicer_A,SystemB
L000355,2026-07-19,interest_rate,104721,150909,Servicer_D,SystemA
L000049,2026-07-28,interest_rate,152648,127122,Servicer_A,SystemA
L000294,2026-05-27,current_status,131114,164048,Servicer_B,SystemA
L000276,2026-07-17,current_balance,152002,155370,Servicer_A,SystemA
L000055,2026-08-05,current_balance,179986,98977,Servicer_B,SystemA
L000475,2026-07-11,current_balance,144588,92575,Servicer_A,SystemA
L000471,2026-07-22,interest_rate,130925,147286,Servicer_B,SystemA
L000418,2026-05-29,interest_rate,120341,164015,Servicer_A,SystemB
L000430,2026-05-18,current_balance,150509,141195,Servicer_D,SystemB
L000371,2026-08-19,current_balance,174284,96328,Servicer_A,SystemB
L000098,2026-07-13,current_balance,132586,91210,Servicer_C,SystemA
L000236,2026-05-28,current_balance,193628,109511,Servicer_C,SystemA
L000136,2026-07-16,current_status,179163,122474,Servicer_B,SystemB
L000354,2026-07-19,current_balance,173732,96734,Servicer_A,SystemB
L000254,2026-06-09,interest_rate,146575,164576,Servicer_B,SystemB
L000196,2026-07-11,interest_rate,165645,154384,Servicer_B,SystemB
L000216,2026-05-29,current_status,156043,130455,Servicer_C,SystemB
L000085,2026-06-16,current_status,168774,126352,Servicer_C,SystemA
L000319,2026-07-23,current_balance,139163,132550,Servicer_D,SystemA
L000002,2026-06-04,interest_rate,191268,160641,Servicer_C,SystemB
L000026,2026-08-02,current_balance,110969,180858,Servicer_A,SystemB
L000488,2026-07-11,interest_rate,136419,158203,Servicer_D,SystemB
L000252,2026-06-22,interest_rate,123990,140356,Servicer_A,SystemA
L000271,2026-08-21,interest_rate,127376,100631,Servicer_D,SystemA
L000112,2026-07-07,interest_rate,175282,170388,Servicer_C,SystemB
L000433,2026-07-05,current_balance,137459,120757,Servicer_D,SystemA
L000068,2026-08-23,current_status,102513,134304,Servicer_D,SystemB
L000493,2026-08-23,interest_rate,102301,90752,Servicer_B,SystemA
L000413,2026-07-22,current_balance,137405,128320,Servicer_D,SystemA
L000172,2026-06-24,current_status,129458,187640,Servicer_A,SystemB
L000454,2026-08-15,current_status,138424,134557,Servicer_C,SystemB
L000093,2026-06-11,current_status,119912,146401,Servicer_D,SystemB
L000466,2026-06-08,interest_rate,184777,169833,Servicer_A,SystemA
L000164,2026-08-22,current_status,125040,137432,Servicer_A,SystemA
L000363,2026-07-25,current_balance,123657,126632,Servicer_C,SystemA
L000100,2026-05-19,current_balance,151184,139072,Servicer_B,SystemA
L000393,2026-07-19,current_balance,111755,187892,Servicer_D,SystemB
L000366,2026-08-12,current_balance,177506,158165,Servicer_A,SystemB
L000009,2026-06-21,current_balance,164369,115683,Servicer_D,SystemB
L000495,2026-05-25,current_balance,155732,93433,Servicer_A,SystemA
L000163,2026-05-24,current_balance,193417,131561,Servicer_C,SystemA
L000364,2026-07-09,current_balance,167634,92886,Servicer_C,SystemA
L000208,2026-08-13,interest_rate,158146,114862,Servicer_A,SystemB
L000380,2026-07-20,current_balance,147095,109323,Servicer_C,SystemB
L000188,2026-06-03,interest_rate,148976,133488,Servicer_B,SystemB
L000049,2026-07-04,interest_rate,185064,149215,Servicer_C,SystemA
L000120,2026-07-30,current_status,168114,124283,Servicer_C,SystemB
L000234,2026-05-30,interest_rate,155971,106795,Servicer_A,SystemB
L000005,2026-06-29,current_balance,174764,175285,Servicer_C,SystemA
L000141,2026-06-06,interest_rate,145578,166556,Servicer_A,SystemB
L000059,2026-08-03,current_balance,127230,150415,Servicer_D,SystemA
L000082,2026-06-12,current_balance,111565,149832,Servicer_C,SystemA
L000229,2026-06-13,current_balance,174910,92028,Servicer_B,SystemA
L000010,2026-08-12,current_status,183356,163050,Servicer_A,SystemB
L000049,2026-08-13,current_status,163052,105545,Servicer_B,SystemB
L000253,2026-06-30,interest_rate,125052,125180,Servicer_D,SystemA
L000421,2026-08-06,current_balance,168906,186261,Servicer_D,SystemB
L000383,2026-08-20,interest_rate,184133,181092,Servicer_C,SystemA
L000434,2026-08-19,current_balance,137261,167203,Servicer_C,SystemA
L000388,2026-06-24,interest_rate,165380,94878,Servicer_C,SystemA
L000033,2026-06-24,current_balance,191561,104570,Servicer_D,SystemA
L000299,2026-05-25,current_balance,186901,121829,Servicer_A,SystemA
L000258,2026-06-18,current_status,100039,186294,Servicer_D,SystemA
L000022,2026-06-12,current_balance,122902,99636,Servicer_A,SystemB
L000211,2026-06-16,interest_rate,119220,110170,Servicer_C,SystemA
L000085,2026-07-18,current_status,142661,164267,Servicer_D,SystemA
L000171,2026-05-25,current_balance,103139,180002,Servicer_C,SystemB
L000405,2026-06-20,interest_rate,104119,150729,Servicer_D,SystemB
L000191,2026-07-14,current_balance,155876,122204,Servicer_B,SystemB
L000033,2026-07-29,interest_rate,188671,152061,Servicer_A,SystemA
L000061,2026-06-30,current_status,102143,154512,Servicer_A,SystemB
L000458,2026-07-11,interest_rate,187528,180323,Servicer_A,SystemA
L000180,2026-07-14,current_balance,102500,178289,Servicer_A,SystemA
L000287,2026-08-11,interest_rate,132015,132289,Servicer_C,SystemB
L000119,2026-07-29,current_status,174195,138691,Servicer_D,SystemB
L000398,2026-08-23,current_status,192121,173018,Servicer_D,SystemB
L000281,2026-05-27,current_balance,131517,128664,Servicer_C,SystemA
L000458,2026-05-23,current_balance,152493,143970,Servicer_D,SystemA
L000098,2026-05-19,current_balance,154469,94406,Servicer_A,SystemB
L000247,2026-07-02,interest_rate,121590,93278,Servicer_A,SystemA
L000283,2026-07-21,current_balance,107064,92608,Servicer_C,SystemA
L000392,2026-07-17,current_status,111712,90937,Servicer_C,SystemA
L000217,2026-07-31,current_balance,153800,159226,Servicer_D,SystemA
L000199,2026-07-09,current_balance,120891,148739,Servicer_C,SystemB
L000266,2026-05-28,current_balance,191140,135956,Servicer_B,SystemA
L000034,2026-07-24,interest_rate,107715,116982,Servicer_D,SystemA
L000080,2026-07-14,interest_rate,155520,167131,Servicer_A,SystemB
L000301,2026-08-08,current_balance,118092,188345,Servicer_D,SystemB
L000114,2026-08-09,current_balance,157406,113118,Servicer_A,SystemA
L000105,2026-07-31,interest_rate,104964,121976,Servicer_B,SystemA
L000288,2026-05-20,current_balance,143789,147089,Servicer_B,SystemB
L000014,2026-06-04,interest_rate,139091,95901,Servicer_A,SystemA
L000087,2026-06-14,current_status,156576,177572,Servicer_C,SystemA
L000164,2026-06-17,current_status,148006,149008,Servicer_D,SystemA
L000048,2026-08-07,interest_rate,136116,104317,Servicer_C,SystemA
L000472,2026-07-09,current_balance,102087,149475,Servicer_C,SystemA
L000165,2026-05-31,current_status,144388,165271,Servicer_D,SystemA
L000202,2026-06-13,current_status,157783,105714,Servicer_C,SystemB
L000226,2026-07-29,current_status,147141,163003,Servicer_A,SystemB
L000150,2026-07-15,interest_rate,126695,160712,Servicer_C,SystemB
L000013,2026-07-07,current_balance,102991,182943,Servicer_C,SystemB
L000441,2026-07-08,current_status,169160,187441,Servicer_D,SystemB
L000293,2026-07-30,current_status,175330,101366,Servicer_B,SystemA
L000371,2026-08-17,current_balance,132811,91493,Servicer_B,SystemA
L000449,2026-06-13,current_status,175301,181815,Servicer_B,SystemA
L000400,2026-05-21,current_balance,187377,167234,Servicer_C,SystemA
L000041,2026-08-13,current_status,187181,148529,Servicer_C,SystemB
L000225,2026-06-16,interest_rate,177239,99492,Servicer_A,SystemA
L000189,2026-08-10,current_balance,179131,128861,Servicer_B,SystemB
L000263,2026-07-10,current_balance,194540,111325,Servicer_B,SystemB
L000244,2026-07-21,current_balance,154038,134451,Servicer_C,SystemB
L000232,2026-08-07,current_status,195265,100726,Servicer_A,SystemA
L000398,2026-07-22,interest_rate,119153,140032,Servicer_A,SystemA
L000344,2026-06-03,current_status,145686,110864,Servicer_C,SystemA
L000409,2026-07-27,current_balance,174367,117943,Servicer_A,SystemB
L000490,2026-08-20,current_balance,126357,174442,Servicer_D,SystemB
L000070,2026-08-08,interest_rate,178150,145991,Servicer_B,SystemA
L000468,2026-08-03,interest_rate,190225,140873,Servicer_C,SystemB
